gene_oid,Locus Tag,Gene Product Name,Genome ID,Genome Name,Gene Symbol,GenBank Accession,Chromosome,Start Coord,End Coord,Strand,DNA Sequence Length (bp),Amino Acid Sequence Length (aa),Locus Type,Is Pseudogene,Is Obsolete,Is Partial Gene,Add Date,Is Public,Transmembrane Helices,Signal Peptides,Scaffold ID,Scaffold External Accession,Scaffold Name,Scaffold Length (bp),Scaffold GC %,Scaffold Read Depth,COG,Pfam,Tigrfam,Enzyme,KO,IMG Term,Alt. Contact Email,Alt. Contact Name,Alt2. Contact Emails (GOLD),Alt2. Contact Names (GOLD),Altitude In Meters,Biotic Relationships,Cell Arrangement,Cell Shape,Chlorophyll concentration,Clade,Contact Email,Contact Name,Culture Type,Cultured,Depth In Meters,Diseases,Ecosystem,Ecosystem Category,Ecosystem Subtype,Ecosystem Type,Ecotype,Energy Source,Funding Program,Funding Year,Geographic Location,GOLD Sequencing Depth,GOLD Sequencing Quality,GOLD Sequencing Strategy,GPTS Proposal ID,Gram Staining,Habitat,HMP ID,Host Gender,Host Name,Is Published,Isolation,Isolation Country,ITS Proposal ID,ITS SP ID,Latitude,Longhurst Code,Longhurst Description,Longitude,Medical Record Number,Metabolism,Motility,NCBI Bioproject Accession,NCBI Biosample Accession,Nitrate Concentration,Oxygen concentration,Oxygen Requirement,pH,Phenotype,PMO Project ID,Pressure,Project / Study Name,Proportal Isolation,Proportal Ocean,Proportal Station,Proportal WOA Dissolved Oxygen,Proportal WOA Nitrate,Proportal WOA Phosphate,Proportal WOA Salinity,Proportal WOA Silicate,Proportal WOA Temperature,Pubmed ID,Relevance,Salinity,Salinity Concentration,Sample Body Site,Sample Body Subsite,Sample Collection Date ,Sample Collection Temperature,Seq Status,Sequencing Method,Specific Ecosystem,Sporulation,Temperature Range,Type Strain,Uncultured Type,Visits,is_ca,is_dab1
2562503340,M493_02615,hypothetical protein,2561511211,Geobacillus sp. JF8,,,,446792,449416,+,2625,874,CDS,No,No,,3/23/14,Yes,,,2561541708,CP006254,Geobacillus sp. JF8 : CP006254,3446282.0,0.53,1.0,"COG3002 - Uncharacterized conserved protein YbcC, UPF0753/DUF2309 family<br/><br/>",pfam10070 - DUF2309<br/><br/>,,,KO:K09822 - K09822; uncharacterized protein<br/><br/>,,_,_,_,_,_,_,_,_,_,_,_,_,Isolate,Yes,_,_,_,_,_,_,_,_,_,_,_,_,Level 6: Finished,Whole Genome Sequencing,_,Gram+,_,_,_,_,No,_,_,_,_,_,_,_,_,_,_,_,PRJNA208285,SAMN02603868,_,_,_,_,_,_,_,Geobacillus sp. JF8,_,_,_,_,_,_,_,_,_,_,Environmental,_,_,_,_,_,_,Complete,_,_,_,_,Unknown,_,_,False,True
2812869136,Ga0226596_12586,hypothetical protein,2811995027,Geobacillus thermodenitrificans T12,,,,567768,570410,+,2643,880,CDS,No,No,,12/5/18,Yes,,,2812064070,Ga0226596_12,Geobacillus thermodenitrificans T12 : Ga0226596_12,3640707.0,0.49,1.0,"COG3002 - Uncharacterized conserved protein YbcC, UPF0753/DUF2309 family<br/><br/>",pfam10070 - DUF2309<br/><br/>,,,KO:K09822 - K09822; uncharacterized protein<br/><br/>,,_,_,_,_,_,_,_,_,_,_,_,_,Isolate,Yes,_,_,_,_,_,_,_,_,_,_,Netherlands:ede,_,Level 6: Finished,Whole Genome Sequencing,_,Gram+,_,_,_,_,No,_,Netherlands,_,_,52.043941,_,_,5.616682,_,_,_,PRJNA377291,SAMN06459234,_,_,_,_,_,_,_,Geobacillus thermodenitrificans T12,_,_,_,_,_,_,_,_,_,_,Industrial,_,_,_,_,_,_,Complete,"PacBio RS, Illumina",_,_,_,_,_,_,False,True
2514190778,ST398NM01_0519,hypothetical protein,2513237206,Staphylococcus aureus aureus 71193,,,,415629,418343,+,2715,904,CDS,No,No,,5/22/12,Yes,,,2513260651,NC_017673,Staphylococcus aureus aureus 71193 : NC_017673,2715000.0,0.33,1.0,"COG3002 - Uncharacterized conserved protein YbcC, UPF0753/DUF2309 family<br/><br/>",pfam10070 - DUF2309<br/><br/>,,,KO:K09822 - K09822; uncharacterized protein<br/><br/>,,_,_,au2110@columbia.edu,Anne-Catrin Uhlemann,_,_,_,_,_,_,au2110@columbia.edu,Anne-Catrin Uhlemann,Isolate,Yes,_,_,_,_,_,_,_,_,_,_,_,_,Level 6: Finished,Whole Genome Sequencing,_,Gram+,_,_,_,Homo sapiens,Yes,_,USA,_,_,_,_,_,_,_,_,_,PRJNA66999,SAMN02603419,_,_,_,_,_,_,_,Staphylococcus aureus aureus 71193,_,_,_,_,_,_,_,_,_,22375071,Medical,_,_,_,_,_,_,Complete,_,_,_,_,Unknown,_,_,False,True
2688164648,Ga0125257_11560,hypothetical protein,2687453279,Staphylococcus aureus aureus HC1340,,,,564263,566968,+,2706,901,CDS,No,No,,7/27/16,Yes,,,2687453776,Ga0125257_11,Staphylococcus aureus aureus HC1340 : Ga0125257_11,3046545.0,0.33,1.0,"COG3002 - Uncharacterized conserved protein YbcC, UPF0753/DUF2309 family<br/><br/>",pfam10070 - DUF2309<br/><br/>,,,KO:K09822 - K09822; uncharacterized protein<br/><br/>,,_,_,_,_,_,_,_,_,_,_,_,_,Isolate,Yes,_,_,_,_,_,_,_,_,_,_,Brazil: Rio de Janeiro city,_,Level 6: Finished,Whole Genome Sequencing,_,Gram+,_,_,_,_,No,From patient ssociated to Home Care assistance,_,_,_,_,_,_,_,_,_,_,PRJNA288685,SAMN03835492,_,_,_,_,_,_,_,Staphylococcus aureus aureus HC1340,_,_,_,_,_,_,_,_,_,_,Medical,_,_,_,_,_,_,Complete,454,_,_,_,_,_,_,False,True
2827162992,Ga0118704_523,hypothetical protein,2827162470,Staphylococcus saprophyticus CNV2,,,,476216,478828,-,2613,870,CDS,No,No,,5/29/19,Yes,,,2827162471,Ga0118704_02,Ga0118704_02 : Staphylococcus saprophyticus CNV2,2344483.0,0.33,1.0,"COG3002 - Uncharacterized conserved protein YbcC, UPF0753/DUF2309 family<br/><br/>",pfam10070 - DUF2309<br/><br/>,,,KO:K09822 - K09822; uncharacterized protein<br/><br/>,,arghya1611@yahoo.in,Arghya Mukherjee,arghya1611@yahoo.in; dchattopadhyay@kol.amity.edu,Arghya Mukherjee; Dhrubajyoti Chattopadhyay,_,_,_,_,_,_,arghya1611@yahoo.in,Arghya Mukherjee,Isolate,Yes,_,_,Environmental,Terrestrial,Unclassified,Oil reservoir,_,_,_,_,_,_,Level 6: Finished,Whole Genome Sequencing,_,Gram+,_,_,_,_,Yes,_,India,_,_,_,_,_,_,_,_,_,PRJNA313000,SAMN04532508,_,_,_,_,_,_,_,Staphylococcus saprophyticus CNV2,_,_,_,_,_,_,_,_,_,27174281,_,_,_,_,_,_,_,Complete,Illumina HiSeq,Unclassified,_,_,_,_,_,False,True
2506379101,Hyd3684_0534,hypothetical protein,2506210035,Hydrogenobaculum sp. 3684,,,,469223,472108,+,2886,961,CDS,No,No,,5/28/11,Yes,,,2506229426,unknown,Hydrogenobaculum sp. 3684 ((Finished QAed)) : unknown,1552775.0,0.35,1.0,"COG3002 - Uncharacterized conserved protein YbcC, UPF0753/DUF2309 family<br/><br/>",pfam10070 - DUF2309<br/><br/>,,,KO:K09822 - K09822; uncharacterized protein<br/><br/>,,Ioanna.Pagani@thermofisher.com,Ioanna Pagani,timmcder@montana.edu,Timothy McDermott,_,Free living,_,Rod-shaped,_,_,timmcder@montana.edu,Timothy McDermott,Isolate,Yes,_,_,Environmental,Aquatic,Unclassified,Thermal springs,_,"Autotroph, Chemolithoautotroph",DD,2007,"Yellowstone National Park, MT",_,Level 6: Finished,Whole Genome Sequencing,50015,Gram-,"Fresh water, Mat",_,_,_,Yes,"Dragon spring, an acid-sulfate-chloride geothermal spring at Yellowstone National Park",USA,_,_,44.479459,_,_,-110.649262,_,Arsenite oxidizer,Motile,PRJNA51769,SAMN02769644,_,_,Aerobe,_,_,16734,_,Hydrogenobaculum sp. 3684,_,_,_,_,_,_,_,_,_,23435891,Biotechnological,_,_,_,_,_,_,Complete,"454, Illumina",Unclassified,Nonsporulating,Thermophile,Unknown,_,_,False,True
2826334844,Ga0199103_2421,hypothetical protein,2826332426,Staphylococcus lugdunensis VISLISI_27,,,,2430552,2433122,-,2571,856,CDS,No,No,,5/29/19,Yes,,,2826332426,Ga0199103_01,Ga0199103_01 : Staphylococcus lugdunensis VISLISI_27,2594484.0,0.34,1.0,"COG3002 - Uncharacterized conserved protein YbcC, UPF0753/DUF2309 family<br/><br/>",pfam10070 - DUF2309<br/><br/>,,,KO:K09822 - K09822; uncharacterized protein<br/><br/>,,_,_,_,_,_,_,_,_,_,_,_,_,Isolate,Yes,_,_,_,_,_,_,_,_,_,_,France: Strasbourg,_,Level 6: Finished,Whole Genome Sequencing,_,Gram+,_,_,_,_,No,_,France,_,_,48.34,_,_,7.45,_,_,_,PRJNA380629,SAMN06645327,_,_,_,_,_,_,_,Staphylococcus lugdunensis VISLISI_27,_,_,_,_,_,_,_,_,_,_,Medical,_,_,_,_,_,_,Complete,_,_,_,_,_,_,_,False,True
2718772752,Ga0174708_12431,hypothetical protein,2718217768,Staphylococcus aureus aureus LA-MRSA ST398 E154,,,,462325,465030,+,2706,901,CDS,No,No,,3/9/17,Yes,,,2718227921,Ga0174708_12,Staphylococcus aureus aureus LA-MRSA ST398 E154 : Ga0174708_12,2831848.0,0.33,1.0,"COG3002 - Uncharacterized conserved protein YbcC, UPF0753/DUF2309 family<br/><br/>",pfam10070 - DUF2309<br/><br/>,,,KO:K09822 - K09822; uncharacterized protein<br/><br/>,,_,_,_,_,_,_,_,_,_,_,_,_,Isolate,Yes,_,_,Engineered,Food production,_,Meat products,_,_,_,_,Canada: Quebec,_,Level 6: Finished,Whole Genome Sequencing,_,Gram+,_,_,_,_,No,chicken drumstick,Canada,_,_,45.51,_,_,-73.61,_,_,_,PRJNA302644,SAMN04276964,_,_,_,_,_,_,_,Staphylococcus aureus aureus LA-MRSA ST398 E154,_,_,_,_,_,_,_,_,_,_,Agricultural,_,_,_,_,_,_,Complete,"PacBio RS, Sanger",_,_,_,_,_,_,False,True
2722823046,Ga0174901_11398,hypothetical protein,2721755510,Staphylococcus aureus SA40TW,,,,441247,443952,+,2706,901,CDS,No,No,,3/23/17,Yes,,,2721800944,Ga0174901_11,Staphylococcus aureus SA40TW : Ga0174901_11,2771849.0,0.33,1.0,"COG3002 - Uncharacterized conserved protein YbcC, UPF0753/DUF2309 family<br/><br/>",pfam10070 - DUF2309<br/><br/>,,,KO:K09822 - K09822; uncharacterized protein<br/><br/>,,_,_,_,_,_,_,_,_,_,_,_,_,Isolate,Yes,_,_,Host-associated,Human,Nasopharyngeal,Respiratory system,_,_,_,_,_,_,Level 6: Finished,Whole Genome Sequencing,_,Gram+,_,_,_,Homo sapiens,No,nasopharyngeal swab,Taiwan,_,_,_,_,_,_,_,_,_,PRJNA302097,SAMN04263915,_,_,_,_,_,_,_,Staphylococcus aureus SA40TW,_,_,_,_,_,_,_,_,_,_,Medical,_,_,_,_,_,_,Complete,PacBio RS II,_,_,_,_,_,_,False,True
2695522990,Ga0106726_11961,hypothetical protein,2695420328,Staphylococcus aureus ATCC 700699 GCA_001019435.1,,,,1031815,1034520,+,2706,901,CDS,No,No,,9/17/16,Yes,,,2695422744,Ga0106726_11,Staphylococcus aureus ATCC 700699 : Ga0106726_11,2878491.0,0.33,1.0,"COG3002 - Uncharacterized conserved protein YbcC, UPF0753/DUF2309 family<br/><br/>",pfam10070 - DUF2309<br/><br/>,,,KO:K09822 - K09822; uncharacterized protein<br/><br/>,,_,_,_,_,_,_,_,_,_,_,_,_,Isolate,Yes,_,_,_,_,_,_,_,_,_,_,_,_,Level 6: Finished,Whole Genome Sequencing,_,Gram+,_,_,_,_,No,Isolated from pus and debrided tissue at surgical incision in sternum,_,_,_,_,_,_,_,_,_,_,PRJNA231221,SAMN03255464,_,_,_,_,_,_,_,Staphylococcus aureus ATCC 700699,_,_,_,_,_,_,_,_,_,_,Medical,_,_,_,_,_,_,Complete,"PacBio RS, Illumina",_,_,_,_,_,_,False,True
2753010016,Ga0172911_11193,hypothetical protein,2751185718,Kangiella sediminilitoris KCTC 23892,,,,194880,197330,-,2451,816,CDS,No,No,,9/11/17,Yes,,,2751242580,Ga0172911_11,Kangiella sediminilitoris KCTC 23892 : Ga0172911_11,2496140.0,0.43,1.0,"COG3002 - Uncharacterized conserved protein YbcC, UPF0753/DUF2309 family<br/><br/>",pfam10070 - DUF2309<br/><br/>,,,KO:K09822 - K09822; uncharacterized protein<br/><br/>,,_,_,_,_,_,_,_,_,_,_,_,_,Isolate,Yes,_,_,_,_,_,_,_,_,_,_,_,_,Level 6: Finished,Whole Genome Sequencing,_,_,_,_,_,_,No,_,_,_,_,_,_,_,_,_,_,_,PRJNA293128,SAMN03997282,_,_,_,_,_,_,_,Kangiella sediminilitoris KCTC 23892,_,_,_,_,_,_,_,_,_,_,Environmental,_,_,_,_,_,_,Complete,PacBio RS II,_,_,_,Yes,_,_,False,True
2722815676,Ga0174906_12470,hypothetical protein,2721755508,Staphylococcus aureus aureus 1969.N,,,,479891,482596,+,2706,901,CDS,No,No,,3/23/17,Yes,,,2721800942,Ga0174906_12,Staphylococcus aureus aureus 1969.N : Ga0174906_12,2864628.0,0.33,1.0,"COG3002 - Uncharacterized conserved protein YbcC, UPF0753/DUF2309 family<br/><br/>",pfam10070 - DUF2309<br/><br/>,,,KO:K09822 - K09822; uncharacterized protein<br/><br/>,,_,_,_,_,_,_,_,_,_,_,_,_,Isolate,Yes,_,_,Host-associated,Human,Nasopharyngeal,Respiratory system,_,_,_,_,"USA: Ft. Benning, Georgia",_,Level 6: Finished,Whole Genome Sequencing,_,Gram+,_,_,_,Homo sapiens,No,Nose from military trainee,USA,_,_,32.3913,_,_,-84.8229,_,_,_,PRJNA321120,SAMN04966149,_,_,_,_,_,_,_,Staphylococcus aureus aureus 1969.N,_,_,_,_,_,_,_,_,_,_,Medical,_,_,Nose,_,_,_,Complete,PacBio RS,_,_,_,_,_,_,False,True
646383292,Hneap_0907,Protein of unknown function DUF2309,646311935,"Halothiobacillus neapolitanus c2, ATCC 23641",,YP_003262797,,973927,977067,-,3141,1046,CDS,No,No,,2/26/10,Yes,,,646311942,NC_013422,Halothiobacillus neapolitanus c2: NC_013422,2582886.0,0.55,,,pfam10070 - DUF2309<br/><br/>,,,KO:K09822 - K09822; uncharacterized protein<br/><br/>,,NCKyrpides@lbl.gov,Nikos Kyrpides,sabine.heinhorst@usm.edu,Sabine Heinhorst,_,Free living,_,Rod-shaped,_,_,sabine.heinhorst@usm.edu,Sabine Heinhorst,Isolate,Yes,_,_,Engineered,Wastewater,Unclassified,Unclassified,_,Chemolithoautotroph,CSP,2008,Melbourne,_,Level 6: Finished,Whole Genome Sequencing,201753,Gram-,Sewage plant,_,_,_,No,"Disintegrated concrete in outfall sewer of Melbourne south east sewerage system, Australia",Australia,_,_,-37.800453,_,_,144.942169,_,"Carbon fixation, Sulfur oxidizer",Motile,PRJNA31049,SAMN02598477,_,_,Aerobe,_,_,202732,_,"Halothiobacillus neapolitanus c2, ATCC 23641",_,_,_,_,_,_,_,_,_,_,"Biotechnological, Evolution",_,_,_,_,_,_,Complete,Sanger,Unclassified,_,Mesophile,No,_,_,False,True
2688849825,Ga0125116_11417,hypothetical protein,2687453453,Staphylococcus aureus MI,,,,467655,470360,+,2706,901,CDS,No,No,,7/27/16,Yes,,,2687454092,Ga0125116_11,Staphylococcus aureus MI : Ga0125116_11,2860370.0,0.33,1.0,"COG3002 - Uncharacterized conserved protein YbcC, UPF0753/DUF2309 family<br/><br/>",pfam10070 - DUF2309<br/><br/>,,,KO:K09822 - K09822; uncharacterized protein<br/><br/>,,_,_,_,_,_,_,_,_,_,_,_,_,Isolate,Yes,_,_,_,_,_,_,_,_,_,_,_,_,Level 6: Finished,Whole Genome Sequencing,_,Gram+,_,_,_,_,No,_,_,_,_,_,_,_,_,_,_,_,PRJDB4467,SAMD00044982,_,_,_,_,_,_,_,Staphylococcus aureus MI,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,_,Complete,"Illumina MiSeq, PacBio RS II",_,_,_,_,_,_,False,True
2656691728,Ga0111302_11479,hypothetical protein,2654588032,Staphylococcus aureus JS395,,,,506660,509365,+,2706,901,CDS,No,No,,3/14/16,Yes,,,2654629272,Ga0111302_11,Staphylococcus aureus JS395 null replaces 100954 : Ga0111302_11,2846866.0,0.33,1.0,"COG3002 - Uncharacterized conserved protein YbcC, UPF0753/DUF2309 family<br/><br/>",pfam10070 - DUF2309<br/><br/>,,,KO:K09822 - K09822; uncharacterized protein<br/><br/>,,_,_,_,_,_,_,_,_,_,_,_,_,Isolate,Yes,_,_,_,_,_,_,_,_,_,_,_,_,Level 6: Finished,Whole Genome Sequencing,_,Gram+,_,_,_,_,No,_,_,_,_,_,_,_,_,_,_,_,PRJNA287201,SAMN03777299,_,_,_,_,_,_,_,Staphylococcus aureus JS395,_,_,_,_,_,_,_,_,_,_,Evolution,_,_,_,_,_,_,Complete,PacBio RS,_,_,_,_,_,_,False,True
646541198,HTH_1102,hypothetical protein,646311936,"Hydrogenobacter thermophilus TK-6, DSM 6534",,YP_003432761,,1006685,1009669,+,2985,994,CDS,No,No,,2/26/10,Yes,,,646312027,NC_013799,Hydrogenobacter thermophilus TK-6: NC_013799,1743135.0,0.44,,"COG3002 - Uncharacterized conserved protein YbcC, UPF0753/DUF2309 family<br/><br/>",pfam10070 - DUF2309<br/><br/>,,,KO:K09822 - K09822; uncharacterized protein<br/><br/>,,NCKyrpides@lbl.gov,Nikos Kyrpides,aharai@mail.ecc.u-tokyo.ac.jp,Hiroyuki Arai,_,Free living,"Pairs, Singles",Rod-shaped,_,_,aharai@mail.ecc.u-tokyo.ac.jp,Hiroyuki Arai,Isolate,Yes,_,_,Environmental,Terrestrial,Unclassified,Soil,_,Chemolithoautotroph,_,_,"Izu Peninsula, Japan",6.2x,Level 6: Finished,Whole Genome Sequencing,_,Gram-,"Hot spring, Soil",_,_,_,Yes,"Soil near hot-spring in Izu Peninsula, Japan",Japan,_,_,34.856,_,_,138.938,_,Hydrogen oxidizer,Nonmotile,PRJDA34131,_,_,_,Aerobe,_,_,_,_,"Hydrogenobacter thermophilus TK-6, DSM 6534",_,_,_,_,_,_,_,_,_,20348262,Comparative analysis,_,_,_,_,_,_,Complete,Sanger,Unclassified,Nonsporulating,Thermophile,Unknown,_,_,False,True
2811001479,Ga0172962_11539,hypothetical protein,2808606841,Geobacillus thermoleovorans FJAT-2391,GK0443,,,496165,498777,+,2613,870,CDS,No,No,,11/17/18,Yes,,,2808654730,Ga0172962_11,Geobacillus thermoleovorans FJAT-2391 : Ga0172962_11,3544332.0,0.52,1.0,"COG3002 - Uncharacterized conserved protein YbcC, UPF0753/DUF2309 family<br/><br/>",pfam10070 - DUF2309<br/><br/>,,,KO:K09822 - K09822; uncharacterized protein<br/><br/>,,_,_,_,_,_,_,_,_,_,_,_,_,Isolate,Yes,_,_,Environmental,Terrestrial,_,Soil,_,_,_,_,China: Fujian,_,Level 6: Finished,Whole Genome Sequencing,_,Gram+,_,_,_,_,No,soil,China,_,_,_,_,_,_,_,_,_,PRJNA340206,SAMN04631815,_,_,_,_,_,_,_,Geobacillus thermoleovorans FJAT-2391,_,_,_,_,_,_,_,_,_,_,Agricultural,_,_,_,_,_,_,Complete,PacBio RS,_,_,_,_,_,_,False,True
2555720238,SAKOR_00436,hypothetical protein,2554235356,Staphylococcus aureus aureus ST72 CN1,,,,449183,451897,+,2715,904,CDS,No,No,,1/1/14,Yes,,,2554308892,CP003979,Staphylococcus aureus aureus ST72 CN1 : CP003979,2751266.0,0.33,1.0,"COG3002 - Uncharacterized conserved protein YbcC, UPF0753/DUF2309 family<br/><br/>",pfam10070 - DUF2309<br/><br/>,,,KO:K09822 - K09822; uncharacterized protein<br/><br/>,,_,_,_,_,_,_,_,_,_,_,_,_,Isolate,Yes,_,_,_,_,_,_,_,_,_,_,_,_,Level 6: Finished,Whole Genome Sequencing,_,Gram+,_,_,_,_,Yes,_,_,_,_,_,_,_,_,_,_,_,PRJNA162343,_,_,_,_,_,_,_,_,Staphylococcus aureus aureus ST72 CN1,_,_,_,_,_,_,_,_,_,23977354,_,_,_,_,_,_,_,Complete,_,_,_,_,Unknown,_,_,False,True
2598917872,Ga0059257_00496,hypothetical protein,2597490281,Staphylococcus aureus 2395 USA500,,,,497594,500299,+,2706,901,CDS,No,No,,12/9/14,Yes,,,2597543083,Ga0059257_gi675300911.2,Staphylococcus aureus 2395 USA500 : Ga0059257_gi675300911.2,2955646.0,0.33,1.0,"COG3002 - Uncharacterized conserved protein YbcC, UPF0753/DUF2309 family<br/><br/>",pfam10070 - DUF2309<br/><br/>,,,KO:K09822 - K09822; uncharacterized protein<br/><br/>,,_,_,_,_,_,_,_,_,_,_,_,_,Isolate,Yes,_,_,_,_,_,_,_,_,_,_,_,_,Level 6: Finished,Whole Genome Sequencing,_,Gram+,_,_,_,_,Yes,human clinical isolate,USA,_,_,_,_,_,_,_,_,_,PRJNA240091,SAMN03290990,_,_,_,_,_,_,_,Staphylococcus aureus 2395 USA500,_,_,_,_,_,_,_,_,_,24962815,Medical,_,_,_,_,_,_,Complete,PacBio RS,_,_,_,Unknown,_,_,False,True
2662485435,Ga0106712_111271,hypothetical protein,2660238463,Staphylococcus aureus NRS129 GCA_001018725.1,,,,1300944,1303649,+,2706,901,CDS,No,No,,4/4/16,Yes,,,2660310148,Ga0106712_11,Staphylococcus aureus NRS129 : Ga0106712_11,2873885.0,0.33,1.0,"COG3002 - Uncharacterized conserved protein YbcC, UPF0753/DUF2309 family<br/><br/>",pfam10070 - DUF2309<br/><br/>,,,KO:K09822 - K09822; uncharacterized protein<br/><br/>,,_,_,_,_,_,_,_,_,_,_,_,_,Isolate,Yes,_,_,_,_,_,_,_,_,_,_,French Guiana,_,Level 6: Finished,Whole Genome Sequencing,_,Gram+,_,_,_,_,No,_,_,_,_,_,_,_,_,_,_,_,PRJNA231221,SAMN03255449,_,_,_,_,_,_,_,Staphylococcus aureus NRS129,_,_,_,_,_,_,_,_,_,_,Medical,_,_,_,_,_,_,Complete,"PacBio RS, Illumina",_,_,_,_,_,_,False,True
2686999503,Ga0129119_11393,hypothetical protein,2684623154,Staphylococcus aureus aureus WI-184,,,,429075,431774,+,2700,899,CDS,No,No,,7/12/16,Yes,,,2684693262,Ga0129119_11,Staphylococcus aureus aureus WI-184 : Ga0129119_11,2664662.0,0.33,1.0,"COG3002 - Uncharacterized conserved protein YbcC, UPF0753/DUF2309 family<br/><br/>",pfam10070 - DUF2309<br/><br/>,,,KO:K09822 - K09822; uncharacterized protein<br/><br/>,,NCKyrpides@lbl.gov,Nikos Kyrpides,_,_,_,Free living,"Clusters, Singles",Coccus-shaped,_,_,_,_,Isolate,Yes,_,"Pneumonia, Septicemia",Host-associated,Unclassified,Unclassified,Unclassified,_,_,_,_,_,_,Level 6: Finished,Whole Genome Sequencing,_,Gram+,Host,_,_,Homo sapiens,Yes,_,_,_,_,_,_,_,_,_,_,Nonmotile,PRJNA39571,SAMN02953006,_,_,Facultative,_,"Meticillin resistant, Pathogen",_,_,Staphylococcus aureus aureus WI-184,_,_,_,_,_,_,_,_,_,27174283,"Human Pathogen, Medical",_,_,_,_,_,_,Complete,454,Unclassified,Nonsporulating,Mesophile,Unknown,_,_,False,True
2668332408,Ga0111773_112206,hypothetical protein,2667527481,Staphylococcus epidermidis 949_S8,,,,2255342,2257909,-,2568,855,CDS,No,No,,5/7/16,Yes,,,2667541905,Ga0111773_11,Staphylococcus epidermidis 949_S8 : Ga0111773_11,2339868.0,0.32,1.0,"COG3002 - Uncharacterized conserved protein YbcC, UPF0753/DUF2309 family<br/><br/>",pfam10070 - DUF2309<br/><br/>,,,KO:K09822 - K09822; uncharacterized protein<br/><br/>,,_,_,_,_,_,_,_,_,_,_,_,_,Isolate,Yes,_,_,_,_,_,_,_,_,_,_,_,_,Level 6: Finished,Whole Genome Sequencing,_,Gram+,_,_,_,_,No,_,_,_,_,_,_,_,_,_,_,_,PRJNA274731,SAMN03339004,_,_,_,_,_,_,_,Staphylococcus epidermidis 949_S8,_,_,_,_,_,_,_,_,_,_,Medical,_,_,_,_,_,_,Complete,Illumina,_,_,_,_,_,_,False,True
637298148,MW0408,hypothetical protein,637000276,Staphylococcus aureus aureus MW2,,NP_645225,,457715,460420,+,2706,901,CDS,No,No,,10/2/06,Yes,,,637000164,NC_003923,Staphylococcus aureus subsp. aureus MW2: NC_003923,2820462.0,0.33,,"COG3002 - Uncharacterized conserved protein YbcC, UPF0753/DUF2309 family<br/><br/>",pfam10070 - DUF2309<br/><br/>,,,KO:K09822 - K09822; uncharacterized protein<br/><br/>,,NCKyrpides@lbl.gov,Nikos Kyrpides,nckyrpides@lbl.gov,Nikos Kyrpides,_,Free living,"Clusters, Singles",Coccus-shaped,_,_,_,Hiramatsu K,Isolate,Yes,_,"Staphylococcal scarlet fever, Toxic-shock syndrome",Host-associated,Human,Unclassified,Unclassified,_,Heterotroph,_,_,_,_,Level 6: Finished,Whole Genome Sequencing,_,Gram+,Host,_,_,Homo sapiens,Yes,Sour cassava in Nigeria,Nigeria,_,_,_,_,_,_,_,_,Nonmotile,PRJNA306,_,_,_,Facultative,_,Pathogen,_,_,Staphylococcus aureus aureus MW2,_,_,_,_,_,_,_,_,_,12044378,"Animal Pathogen, Cattle Pathogen, Human Pathogen, Medical, Poultry Pathogen",_,_,_,_,_,_,Complete,_,_,Nonsporulating,Mesophile,Unknown,_,_,False,True
651278258,SLUG_23590,hypothetical protein,651053071,Staphylococcus lugdunensis N920143,,CCB54884,,2511436,2514006,-,2571,856,CDS,No,No,,8/22/11,Yes,,,651053140,FR870271,Staphylococcus lugdunensis N920143: FR870271,2595888.0,0.34,,"COG3002 - Uncharacterized conserved protein YbcC, UPF0753/DUF2309 family<br/><br/>",pfam10070 - DUF2309<br/><br/>,,,KO:K09822 - K09822; uncharacterized protein<br/><br/>,,NCKyrpides@lbl.gov,Nikos Kyrpides,nckyrpides@lbl.gov,Nikos Kyrpides,_,Free living,"Clusters, Singles",Coccus-shaped,_,_,_,_,Isolate,Yes,_,"Opportunistic infection, Skin infection",Host-associated,Human,Unclassified,Unclassified,_,Heterotroph,_,_,_,_,Level 6: Finished,Whole Genome Sequencing,_,Gram+,"Host, Human skin",_,_,Homo sapiens,Yes,Human breast abscess,_,_,_,_,_,_,_,_,_,Nonmotile,PRJEA67127,_,_,_,Facultative,_,_,_,_,Staphylococcus lugdunensis N920143,_,_,_,_,_,_,_,_,_,21682763,Medical,_,_,Skin,_,_,_,Complete,"454, Illumina GAIIx",_,Nonsporulating,Mesophile,Unknown,_,_,False,True
2672553950,Ga0123652_11436,hypothetical protein,2671180383,Staphylococcus aureus UA-S391_USA300,,,,479068,481773,+,2706,901,CDS,No,No,,5/26/16,Yes,,,2671219445,Ga0123652_11,Staphylococcus aureus UA-S391_USA300 : Ga0123652_11,2872916.0,0.33,1.0,"COG3002 - Uncharacterized conserved protein YbcC, UPF0753/DUF2309 family<br/><br/>",pfam10070 - DUF2309<br/><br/>,,,KO:K09822 - K09822; uncharacterized protein<br/><br/>,,_,_,_,_,_,_,_,_,_,_,_,_,Isolate,Yes,_,_,_,_,_,_,_,_,_,_,_,_,Level 6: Finished,Whole Genome Sequencing,_,Gram+,_,_,_,_,No,biological,Belgium,_,_,50.85,_,_,4.35,_,_,_,PRJNA246435,SAMN02777327,_,_,_,_,_,_,_,Staphylococcus aureus UA-S391_USA300,_,_,_,_,_,_,_,_,_,_,Medical,_,_,_,_,_,_,Complete,Illumina,_,_,_,_,_,_,False,True
